timepoint,nominal_load,actual_load,dispatch_Solar,dispatch_Wind,dispatch_Gas,curtail_Solar,curtail_Wind,curtail_Gas,curtail_charge,dispatched_charge,battery_capacity
2020-01-23 00:00,532.598516655,532.598516655,0.0,399.170648527694,0.0,-0.0,6.821210263296962e-13,504.600307775153,0.0,133.427868127306,477.123881872694
2020-01-23 02:00,482.672997961,482.672997961,0.0,651.145557024652,0.0,-0.0,1008.2691603613224,504.600307775153,168.472559063651,0.0,645.596440936346
2020-01-23 04:00,564.319411133,564.319411133,0.0,648.555690664827,0.0,-0.0,1137.4782536313273,504.600307775153,84.2362795318273,0.0,729.832720468173
2020-01-23 06:00,845.770985082,845.770985082,0.0,887.889124847914,0.0,130.4458981846122,437.65463673313707,504.600307775153,42.1181397659136,0.0,771.950860234086
2020-01-23 08:00,918.921213665,918.921213665,0.0,939.980283547957,0.0,225.88352588699078,158.6570950880107,504.600307775153,21.0590698829568,0.0,793.009930117043
2020-01-23 10:00,957.789031729,957.789031729,252.639846318889,715.678720351589,0.0,1.1368683772161603e-13,1.1368683772161603e-12,504.600307775153,10.5295349414784,0.0,803.539465058522
2020-01-23 12:00,968.355032392,968.355032392,0.0,973.619799862739,0.0,36.09425982263331,553.9166208226209,504.600307775153,5.2647674707392,0.0,808.804232529261
2020-01-23 14:00,959.755831599,959.755831599,0.0,962.38821533437,0.0,188.41213049074938,925.300559851009,504.600307775153,2.63238373536964,0.0,811.43661626463
2020-01-23 16:00,952.048600371,952.048600371,0.0,953.364792238685,0.0,197.09128395291697,688.231139459801,504.600307775153,1.31619186768475,0.0,812.752808132315
2020-01-23 18:00,1054.70131556,1054.70131556,51.9756638319358,92.4070358205961,504.600307775153,-7.105427357601002e-15,1.5631940186722204e-13,0.0,0.0,405.718308132315,407.0345
2020-01-23 20:00,926.331121705,926.331121705,0.0,642.603947830634,283.727173874366,-0.0,6.821210263296962e-13,220.87313390078702,0.0,0.0,407.0345
2020-01-23 22:00,696.143020798,696.143020798,0.0,899.660270798,0.0,-0.0,200.4928357403312,504.600307775153,203.51725,0.0,610.55175
2020-02-23 00:00,572.735611598,572.735611598,0.0,674.494236598,0.0,-0.0,929.3500265047421,504.600307775153,101.758625,0.0,712.310375
2020-02-23 02:00,502.066845136,502.066845136,0.0,552.946157636,0.0,-0.0,440.168799504082,504.600307775153,50.8793125,0.0,763.1896875
2020-02-23 04:00,518.144561644,518.144561644,0.0,120.697805627058,397.446756016942,-0.0,-2.4158453015843406e-13,107.153551758211,0.0,0.0,763.1896875
2020-02-23 06:00,647.589655597,647.589655597,98.122448930684,65.1771732907037,484.290033375612,-5.684341886080802e-14,7.105427357601002e-14,20.310274399541015,0.0,0.0,763.1896875
2020-02-23 08:00,853.055124018,853.055124018,184.650637267583,371.025576231944,159.934168069766,-3.979039320256561e-13,7.389644451905042e-13,344.66613970538697,0.0,137.444742448707,625.744945051293
2020-02-23 10:00,937.926307282,937.926307282,241.110753610564,592.545144154507,0.0,-1.1368683772161603e-13,1.1368683772161603e-12,504.600307775153,0.0,104.270409516929,521.474535534364
2020-02-23 12:00,941.16238403,941.16238403,249.037196660671,73.0848440598121,504.600307775153,5.684341886080802e-14,1.2789769243681803e-13,0.0,0.0,114.440035534364,407.0345
2020-02-23 14:00,936.325368481,936.325368481,146.343695871932,788.519476931577,1.46219567749081,2.5579538487363607e-13,1.4779288903810084e-12,503.1381120976622,0.0,0.0,407.0345
2020-02-23 16:00,952.197261965,952.197261965,173.134714213622,418.20477047172,360.857777279658,-5.684341886080802e-14,5.684341886080801e-13,143.74253049549498,0.0,1.37986414324863e-13,407.0345
2020-02-23 18:00,1011.08791232,1011.08791232,0.0,1214.60516232,0.0,59.28987395810747,131.06426486793794,504.600307775153,203.51725,0.0,610.55175
2020-02-23 20:00,923.5295137,923.5295137,0.0,1025.2881387,0.0,-0.0,484.9576878266539,504.600307775153,101.758625,0.0,712.310375
2020-02-23 22:00,760.328117725,760.328117725,0.0,356.539223146922,98.513019578078,-0.0,6.252776074688882e-13,406.087288197075,0.0,305.275875,407.0345
2020-03-23 00:00,568.836280799,568.836280799,0.0,185.872371001818,382.963909797182,-0.0,6.821210263296962e-13,121.636397977971,0.0,0.0,407.0345
2020-03-23 02:00,503.439068423,503.439068423,0.0,706.956318423,0.0,-0.0,90.34298950157256,504.600307775153,203.51725,0.0,610.55175
2020-03-23 04:00,516.543692637,516.543692637,0.0,618.302317637,0.0,-0.0,928.1584796864056,504.600307775153,101.758625,0.0,712.310375
2020-03-23 06:00,609.13348358,609.13348358,137.964218680771,423.664308806151,0.0,-4.263256414560601e-13,1.0800249583553523e-12,504.600307775153,0.0,47.5049560930779,664.805418906922
2020-03-23 08:00,795.719627489,795.719627489,0.0,870.351418035539,0.0,233.40750365761537,231.30504044760266,504.600307775153,74.631790546539,0.0,739.437209453461
2020-03-23 10:00,853.878485908,853.878485908,181.740553241352,239.825024696924,99.9101985162631,-8.526512829121202e-14,3.410605131648481e-13,404.6901092588899,0.0,332.402709453461,407.0345
2020-03-23 12:00,862.134578533,862.134578533,277.722253279184,646.001800824593,0.0,-4.547473508864641e-13,7.958078640513122e-13,504.600307775153,61.5894755707765,0.0,468.623975570776
2020-03-23 14:00,858.040801161,858.040801161,9.54614760299706,1021.21716577261,0.0,41.694755481489565,6.366462912410498e-12,504.600307775153,172.722512214612,0.0,641.346487785388
2020-03-23 16:00,873.855533215,873.855533215,19.9151754291121,901.682317173064,0.0,-1.7763568394002505e-14,1.3642420526593924e-12,504.600307775153,47.741959387176,0.0,689.088447172564
2020-03-23 18:00,927.325967885,927.325967885,53.743435297102,262.26545879051,401.383565490845,-7.105427357601002e-15,1.1368683772161603e-13,103.216742284308,0.0,209.933508306543,479.154938866021
2020-03-23 20:00,884.421533878,884.421533878,0.0,307.700787236826,504.600307775153,-0.0,7.958078640513122e-13,0.0,0.0,72.1204388660209,407.0345
2020-03-23 22:00,710.985729368,710.985729368,0.0,333.565891098871,377.419838269129,-0.0,4.547473508864641e-13,127.180469506024,0.0,6.56747449519661e-14,407.0345
2020-04-23 00:00,543.073017154,543.073017154,0.0,746.590267154,0.0,-0.0,400.28195567674743,504.600307775153,203.51725,0.0,610.55175
2020-04-23 02:00,492.89596025,492.89596025,0.0,594.65458525,0.0,-0.0,1052.1147323387104,504.600307775153,101.758625,0.0,712.310375
2020-04-23 04:00,560.774564952,560.774564952,0.0,611.653877452,0.0,-0.0,935.5678490758505,504.600307775153,50.8793125,0.0,763.1896875
