timepoint,nominal_load,actual_load,dispatch_Solar,dispatch_Wind,dispatch_Gas,curtail_Solar,curtail_Wind,curtail_Gas,curtail_charge,dispatched_charge,battery_capacity
2020-01-23 00:00,532.598516655,532.598516655,0.0,518.860412051295,0.0,-0.0,4.547473508864641e-13,561.200730813119,0.0,13.7381046037053,678.220545396294
2020-01-23 02:00,482.672997961,482.672997961,0.0,550.597225262853,0.0,-0.0,1606.3865289350301,561.200730813119,67.9242273018527,0.0,746.144772698147
2020-01-23 04:00,564.319411133,564.319411133,0.0,598.281524783926,0.0,-0.0,1723.2877381194505,561.200730813119,33.9621136509265,0.0,780.106886349074
2020-01-23 06:00,845.770985082,845.770985082,0.0,862.752041907463,0.0,325.5035154412695,860.2508513732795,561.200730813119,16.9810568254631,0.0,797.087943174537
2020-01-23 08:00,918.921213665,918.921213665,0.0,927.411742077732,0.0,563.650392842769,500.64777351178554,561.200730813119,8.49052841273152,0.0,805.578471587268
2020-01-23 10:00,957.789031729,957.789031729,31.7621000521912,930.272195883175,0.0,598.6537218463098,9.094947017729282e-13,561.200730813119,4.24526420636578,0.0,809.823735793634
2020-01-23 12:00,968.355032392,968.355032392,0.0,970.477664495183,0.0,90.06652277322156,1015.0845996229848,561.200730813119,2.12263210318285,0.0,811.946367896817
2020-01-23 14:00,959.755831599,959.755831599,0.0,960.817147650592,0.0,470.1474839762548,1492.887751068524,561.200730813119,1.06131605159145,0.0,813.007683948408
2020-01-23 16:00,952.048600371,952.048600371,0.0,952.579258396796,0.0,491.8046997439107,1181.242816659184,561.200730813119,0.530658025795653,0.0,813.538341974204
2020-01-23 18:00,1054.70131556,1054.70131556,129.695617341262,120.114925431414,561.200730813119,4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,243.690041974204,569.8483
2020-01-23 20:00,926.331121705,926.331121705,0.0,835.286237570292,91.0448841347074,-0.0,1.8189894035458565e-12,470.1558466784116,0.0,0.0,569.8483
2020-01-23 22:00,696.143020798,696.143020798,0.0,818.253370798,0.0,-0.0,611.7763577991092,561.200730813119,122.11035,0.0,691.95865
2020-02-23 00:00,572.735611598,572.735611598,0.0,633.790786598,0.0,-0.0,1450.9599291397044,561.200730813119,61.055175,0.0,753.013825
2020-02-23 02:00,502.066845136,502.066845136,0.0,532.594432636,0.0,-0.0,758.3021745584456,561.200730813119,30.5275875,0.0,783.5414125
2020-02-23 04:00,518.144561644,518.144561644,0.0,156.888572324469,361.255989319531,-0.0,-1.7053025658242404e-13,199.94474149358797,0.0,0.0,783.5414125
